id,produit,quantite,prixUnitaire,montant,devise,clientId,clientPrenom,clientNom,clientNumero,date
7fe31eca-6ea1-478d-a2c1-a53a351b27a4,1,717,0.945,678,USD,9f0f763e-9e47-45e4-bc1d-635f1ac40fc3,Amina,Brown-Raynor,+13758928482,Sun Jul 21 2024 18:55:41 GMT+0100 (heure normale d’Afrique de l’Ouest)
5c8200e5-b4c4-4739-b9fd-4ec5624c6d27,1,968,0.945,915,USD,edbb35b8-8bc9-48d1-b10e-ce9614897fc8,Mossie,Prohaska,+14228251267,Thu Jun 27 2024 07:26:38 GMT+0100 (heure normale d’Afrique de l’Ouest)
d3ad7231-e3be-49c8-a4de-57ad68bc6619,3,474,0.945,448,USD,22e5b230-4506-4555-9c8f-f1a10de27a59,Benjamin,Swift,+12058892596,Thu Jul 04 2024 04:15:54 GMT+0100 (heure normale d’Afrique de l’Ouest)
7dd37d74-8742-43b4-b399-8af208793267,1,95,0.945,90,USD,ae12eeb6-ee5c-4a73-bede-2761b02da019,Anjali,Volkman,+15608780315,Mon May 20 2024 04:27:29 GMT+0100 (heure normale d’Afrique de l’Ouest)
48f749ea-062c-4c15-8190-7640a523ccd7,1,434,0.945,411,USD,7fe75d38-06fd-4342-8dc2-07157ed9ff19,Jeffry,Murphy-Mayert,+17396287358,Sun Jun 30 2024 19:31:45 GMT+0100 (heure normale d’Afrique de l’Ouest)
847d58da-0433-456b-8403-114febd3b1b8,4,1037,0.945,980,USD,5ec9cf90-58a3-4b61-92a5-327740864239,Jamir,Spencer,+18269706366,Thu Jul 18 2024 22:15:49 GMT+0100 (heure normale d’Afrique de l’Ouest)
23e01c0a-c6f9-47f1-8035-d9bab78ae24e,2,668,0.945,632,USD,e071e594-3f1a-4902-a1ab-4b4af7a27b06,Trystan,Waters,+14132578276,Sun Jun 30 2024 03:25:33 GMT+0100 (heure normale d’Afrique de l’Ouest)
a7217e86-e848-40e6-b1cb-037db15b65f2,1,921,0.945,871,USD,f98762f0-4507-4f21-add5-91c74ea5a9f4,Sarai,MacGyver,+15014738983,Fri May 17 2024 08:26:13 GMT+0100 (heure normale d’Afrique de l’Ouest)
0633603a-0d37-4948-8e41-816eb882f08e,4,771,0.945,729,USD,e071e594-3f1a-4902-a1ab-4b4af7a27b06,Trystan,Waters,+14132578276,Thu Jul 11 2024 14:20:38 GMT+0100 (heure normale d’Afrique de l’Ouest)
5dcfbe42-b1bc-42b9-8efb-651a61726f1b,1,954,0.945,902,USD,c479c53b-a685-46ac-9e26-fbac0aee7b2d,Anita,Ondricka,+17317792468,Fri Jun 07 2024 23:48:50 GMT+0100 (heure normale d’Afrique de l’Ouest)
bf932045-0e31-4901-ac33-fcfed689e6fa,1,475,0.945,449,USD,1c14c9ff-8701-4dc1-ac84-12850e1cc460,Remington,Wintheiser,+17793599124,Mon Jul 29 2024 13:22:01 GMT+0100 (heure normale d’Afrique de l’Ouest)
9db91c05-e87b-4585-8f39-c0ca84945c08,4,933,0.945,882,USD,d51125f3-e1b2-4620-9929-24ce10321e3c,Gregoria,Beahan,+18277602996,Mon Jul 15 2024 02:51:48 GMT+0100 (heure normale d’Afrique de l’Ouest)
3f30306b-cc1a-4474-8cc3-0e234a546349,4,617,0.945,584,USD,21a9ff10-04af-4b92-a2f8-f45512c7b0b3,Adelle,Rohan,+18156322184,Sun Jul 14 2024 12:51:00 GMT+0100 (heure normale d’Afrique de l’Ouest)
67e4f940-9094-4305-90b0-dd8ea79bb742,3,62,0.945,59,USD,34c0bb5b-1e1c-40bc-9434-fbc60bb39ecb,Nathanael,Schmitt,+19527373296,Thu Jun 20 2024 05:29:18 GMT+0100 (heure normale d’Afrique de l’Ouest)
621e30e2-8e6b-44de-b7ba-cd1d9f37091a,1,43,0.945,41,USD,c1daf5ae-9578-4bee-aeab-c2d458913189,Richmond,Stark-Wyman,+16829243591,Mon Jun 03 2024 09:14:56 GMT+0100 (heure normale d’Afrique de l’Ouest)
9ddb8e43-0167-416c-85d4-006f2f3ac486,1,7,0.945,7,USD,ea84bb8d-b07e-4d1d-8c71-7ed8e1551a61,Calista,Morissette,+16858227501,Sat May 04 2024 18:59:54 GMT+0100 (heure normale d’Afrique de l’Ouest)
5a520356-2584-44c8-9e02-500cf0ef7cae,2,484,0.945,458,USD,5ec9cf90-58a3-4b61-92a5-327740864239,Jamir,Spencer,+18269706366,Thu Jun 27 2024 18:02:12 GMT+0100 (heure normale d’Afrique de l’Ouest)
4db7e7c5-82be-4b80-a244-d19268fcda9f,4,461,0.945,436,USD,ce4e10ef-5e53-482d-bb2c-2136071f2fa7,Stanley,D'Amore,+18695727155,Sun Jul 14 2024 10:44:52 GMT+0100 (heure normale d’Afrique de l’Ouest)
397a0978-e745-4115-af32-69d05e4fd004,4,404,0.945,382,USD,d8f07313-bc5c-4b3c-89d9-40d54afb979b,Junior,Upton,+15208410005,Sat Jun 15 2024 19:51:09 GMT+0100 (heure normale d’Afrique de l’Ouest)
b8ae397c-c1b2-49e1-ad9a-c9695cb3700f,3,245,0.945,232,USD,605e8321-8017-48c4-9bc4-ae72b21a81e0,Vivien,Lowe,+19676207317,Fri Jun 07 2024 01:43:31 GMT+0100 (heure normale d’Afrique de l’Ouest)
db508beb-f1bb-4b94-a891-ea3797f3778b,3,157,0.945,149,USD,e5979408-74ee-4d90-884b-ddfdf547031f,Sheridan,Kuhlman,+18485167669,Thu Jun 27 2024 07:22:12 GMT+0100 (heure normale d’Afrique de l’Ouest)
eecb132e-8cb1-4225-9fa1-5d180268beaa,2,374,0.945,354,USD,d8f07313-bc5c-4b3c-89d9-40d54afb979b,Junior,Upton,+15208410005,Wed Jun 26 2024 21:43:37 GMT+0100 (heure normale d’Afrique de l’Ouest)
6b6e573b-2032-4586-9f36-bfcddb66a6a0,2,674,0.945,637,USD,ccb9dada-264d-4fe5-b0aa-11e0c55120d2,Elmo,Stoltenberg,+15709308909,Sat Jun 08 2024 08:00:29 GMT+0100 (heure normale d’Afrique de l’Ouest)
0d1292b7-bf00-4778-ba9a-c61e09bb194a,1,707,0.945,669,USD,c479c53b-a685-46ac-9e26-fbac0aee7b2d,Anita,Ondricka,+17317792468,Mon Jul 29 2024 06:40:03 GMT+0100 (heure normale d’Afrique de l’Ouest)
567b7f92-b4b7-45d1-bb7f-4a3b64691283,2,932,0.945,881,USD,ae12eeb6-ee5c-4a73-bede-2761b02da019,Anjali,Volkman,+15608780315,Thu Jun 20 2024 09:45:32 GMT+0100 (heure normale d’Afrique de l’Ouest)
33dc5183-d14f-43d7-9378-06bdbd6ffba5,4,652,0.945,617,USD,1c14c9ff-8701-4dc1-ac84-12850e1cc460,Remington,Wintheiser,+17793599124,Thu May 16 2024 21:30:28 GMT+0100 (heure normale d’Afrique de l’Ouest)
7731885a-a89b-4acd-97ea-e567f5f676a3,2,499,0.945,472,USD,196e8b22-90b8-4c1b-b966-644f2136efa7,Flossie,Hoppe,+17594594658,Mon Jun 10 2024 02:04:50 GMT+0100 (heure normale d’Afrique de l’Ouest)
a6d9f950-e8d2-4bb1-803a-1fa2460b971c,3,1025,0.945,969,USD,ad7b0053-b1ea-4fa4-81a6-252f641c5958,Theodora,Renner-Schuster,+19327302686,Wed Jun 26 2024 11:40:43 GMT+0100 (heure normale d’Afrique de l’Ouest)
c5af99af-8e6a-4fff-ac34-16b3fc1c3d54,1,647,0.945,612,USD,f98762f0-4507-4f21-add5-91c74ea5a9f4,Sarai,MacGyver,+15014738983,Sun Jun 09 2024 10:32:03 GMT+0100 (heure normale d’Afrique de l’Ouest)
7cf7df92-33aa-477e-997f-5e14c0f1e2a6,4,582,0.945,550,USD,196e8b22-90b8-4c1b-b966-644f2136efa7,Flossie,Hoppe,+17594594658,Sat Jun 22 2024 09:09:46 GMT+0100 (heure normale d’Afrique de l’Ouest)
c8a56dca-3cd6-476a-b2fc-284273ad63ad,3,567,0.945,536,USD,b240299b-1712-4bd1-abf8-c2a89a5f81df,Charlotte,Rau,+17636444857,Tue May 07 2024 14:25:05 GMT+0100 (heure normale d’Afrique de l’Ouest)
edc9d232-1c3d-4d29-bec7-35358668c000,4,302,0.945,286,USD,5ec9cf90-58a3-4b61-92a5-327740864239,Jamir,Spencer,+18269706366,Tue Jul 30 2024 11:14:33 GMT+0100 (heure normale d’Afrique de l’Ouest)
8ed5c635-c0f4-402a-8461-9dfff1218bf0,2,1032,0.945,976,USD,a4f0ed33-ca02-49e7-a231-c1bd36e92153,Whitney,Vandervort,+14886429254,Fri May 10 2024 23:10:41 GMT+0100 (heure normale d’Afrique de l’Ouest)
782afaa2-45be-435e-b406-5ae5f5598f77,2,680,0.945,643,USD,244f698c-ccf7-4dc3-8060-81b05f28de0a,Zander,Jerde,+13652553961,Sun Jul 14 2024 12:53:28 GMT+0100 (heure normale d’Afrique de l’Ouest)
21ddeecd-f038-45cd-8333-b24023058757,2,641,0.945,606,USD,7fe75d38-06fd-4342-8dc2-07157ed9ff19,Jeffry,Murphy-Mayert,+17396287358,Tue May 28 2024 04:47:05 GMT+0100 (heure normale d’Afrique de l’Ouest)
9048b00f-5e63-43d0-a57b-0693baf8d148,3,98,0.945,93,USD,bcbc35f8-7567-4308-942f-73191659d236,Jett,Zboncak,+16127051552,Tue May 14 2024 17:02:49 GMT+0100 (heure normale d’Afrique de l’Ouest)
0ac52bcb-67ff-4044-923f-bf11811691e6,1,378,0.945,358,USD,34c0bb5b-1e1c-40bc-9434-fbc60bb39ecb,Nathanael,Schmitt,+19527373296,Wed Jul 17 2024 02:21:59 GMT+0100 (heure normale d’Afrique de l’Ouest)
9d3e97ac-eb10-4c68-8e58-1ced2e807510,3,962,0.945,910,USD,825f8132-8c99-42bf-b2a3-15ef7a36c4dc,Mariano,Jacobi,+13538080561,Fri Jul 26 2024 10:42:02 GMT+0100 (heure normale d’Afrique de l’Ouest)
7a3bc3b3-693c-48d1-ad30-aaee5d291cc1,3,122,0.945,116,USD,def29ab1-b8ec-4007-a2be-42e3d422a987,Claudia,Cassin,+12466088903,Wed May 15 2024 22:15:15 GMT+0100 (heure normale d’Afrique de l’Ouest)
6feea85c-7d8a-400d-a985-f4b2fb58f93d,2,743,0.945,703,USD,f01005aa-65f2-4d83-b3cc-67d0922db5c3,Miles,Wisozk,+15928358463,Sat May 11 2024 19:46:27 GMT+0100 (heure normale d’Afrique de l’Ouest)
b51de9a3-809e-4e3e-b978-f7c0daee68e2,2,684,0.945,647,USD,22e5b230-4506-4555-9c8f-f1a10de27a59,Benjamin,Swift,+12058892596,Sun Jun 30 2024 10:36:32 GMT+0100 (heure normale d’Afrique de l’Ouest)
252341b4-b640-404a-ae5f-1a8d70412d3a,3,126,0.945,120,USD,cb27c68f-5c70-411f-b7ef-dc6eeeed1d0d,Beverly,Mills,+16325855750,Sat Jun 08 2024 00:07:11 GMT+0100 (heure normale d’Afrique de l’Ouest)
ad4ebbc4-fba6-4f77-8ad2-f187cd762fde,4,166,0.945,157,USD,bcbc35f8-7567-4308-942f-73191659d236,Jett,Zboncak,+16127051552,Thu May 23 2024 21:54:43 GMT+0100 (heure normale d’Afrique de l’Ouest)
244570cf-80e9-45db-b442-f135422475de,3,583,0.945,551,USD,7a900eab-e69e-47fd-80dc-c74a512f8a9f,Benton,Gleichner,+18194980075,Mon May 13 2024 23:18:53 GMT+0100 (heure normale d’Afrique de l’Ouest)
ad45ee64-a582-4a54-9efd-0cd9e506225f,4,811,0.945,767,USD,244f698c-ccf7-4dc3-8060-81b05f28de0a,Zander,Jerde,+13652553961,Tue May 07 2024 17:40:58 GMT+0100 (heure normale d’Afrique de l’Ouest)
ff90821e-2b78-493a-906f-f40c6fc09fea,1,946,0.945,894,USD,ea84bb8d-b07e-4d1d-8c71-7ed8e1551a61,Calista,Morissette,+16858227501,Fri May 03 2024 07:05:05 GMT+0100 (heure normale d’Afrique de l’Ouest)
dfbbd147-9c39-46e8-b23f-8578b6846704,3,788,0.945,745,USD,82888e31-9b33-42da-bc97-4056d98fee4c,Laura,Toy,+18463247745,Fri May 17 2024 20:22:19 GMT+0100 (heure normale d’Afrique de l’Ouest)
2335c8ae-5dc9-4016-9a7e-ea21ce91ffb5,2,806,0.945,762,USD,31c29afa-94b3-48a6-abe6-7f36216f8f58,Percival,Kreiger,+19917851861,Fri May 17 2024 04:39:47 GMT+0100 (heure normale d’Afrique de l’Ouest)
4a762b5f-6811-4d52-b421-5c1a5baf9317,1,987,0.945,933,USD,cfdf081f-72a6-4903-8065-eb3db92db5df,Everett,Pfeffer,+14959924763,Fri Jul 12 2024 08:56:54 GMT+0100 (heure normale d’Afrique de l’Ouest)
405faae7-06b4-4457-a0c8-294ade40d618,4,504,0.945,477,USD,7a900eab-e69e-47fd-80dc-c74a512f8a9f,Benton,Gleichner,+18194980075,Mon May 20 2024 12:21:29 GMT+0100 (heure normale d’Afrique de l’Ouest)
dbd5c53c-9a9e-42c1-aac4-182c7374fa09,3,765,0.945,723,USD,34c0bb5b-1e1c-40bc-9434-fbc60bb39ecb,Nathanael,Schmitt,+19527373296,Mon Jun 24 2024 10:32:39 GMT+0100 (heure normale d’Afrique de l’Ouest)
1029d2e4-256a-4b2c-bc51-9188b2d1780a,2,405,0.945,383,USD,f402de25-3729-461e-8009-6375fe074fea,Brittany,Herzog,+15766782746,Fri May 03 2024 13:38:35 GMT+0100 (heure normale d’Afrique de l’Ouest)
caea4125-f81e-469b-938e-4024a895e54e,2,467,0.945,442,USD,5eea8263-f719-46db-a3f3-22c8285e08b7,Giuseppe,Kutch,+19932252420,Tue May 21 2024 00:24:47 GMT+0100 (heure normale d’Afrique de l’Ouest)
b8559ee5-bf95-41eb-bf84-d718b14519d0,2,701,0.945,663,USD,1c14c9ff-8701-4dc1-ac84-12850e1cc460,Remington,Wintheiser,+17793599124,Thu May 23 2024 04:29:47 GMT+0100 (heure normale d’Afrique de l’Ouest)
610632a2-9614-4b76-87ff-9054ff79eb2e,2,904,0.945,855,USD,b240299b-1712-4bd1-abf8-c2a89a5f81df,Charlotte,Rau,+17636444857,Thu May 09 2024 17:38:41 GMT+0100 (heure normale d’Afrique de l’Ouest)
dc3da358-3a23-4f66-8496-b35f973d170c,2,949,0.945,897,USD,52b4a346-9a40-4e8a-8a64-1105482f1f27,Leif,Weber,+18704019618,Fri May 24 2024 04:34:23 GMT+0100 (heure normale d’Afrique de l’Ouest)
a78c74a4-7096-444e-80dd-91622f21a181,3,559,0.945,529,USD,ae12eeb6-ee5c-4a73-bede-2761b02da019,Anjali,Volkman,+15608780315,Thu May 30 2024 16:46:10 GMT+0100 (heure normale d’Afrique de l’Ouest)
e2ac4749-55e4-4682-8ef2-d6630af10887,4,347,0.945,328,USD,d8f07313-bc5c-4b3c-89d9-40d54afb979b,Junior,Upton,+15208410005,Sat May 18 2024 06:11:38 GMT+0100 (heure normale d’Afrique de l’Ouest)
acd55689-e408-462e-8648-7bc8a5d803f8,4,571,0.945,540,USD,7fe75d38-06fd-4342-8dc2-07157ed9ff19,Jeffry,Murphy-Mayert,+17396287358,Thu Jul 18 2024 15:19:04 GMT+0100 (heure normale d’Afrique de l’Ouest)
e511eaf4-3c8c-491f-8387-286d6e386c63,2,702,0.945,664,USD,1f0ba521-5e46-4c6c-99c3-9d9ff014e4b9,Westley,Feil,+18604485065,Thu May 16 2024 02:00:20 GMT+0100 (heure normale d’Afrique de l’Ouest)
1bc5ab92-585d-4e9b-b91a-2b5426729c78,1,704,0.945,666,USD,fe74381f-c314-4268-a313-2965f1d0689a,Crystal,Krajcik,+12135745033,Sun Jun 30 2024 04:29:40 GMT+0100 (heure normale d’Afrique de l’Ouest)
4665cfee-1d97-4dd4-b714-1c07cbff6023,2,1026,0.945,970,USD,244f698c-ccf7-4dc3-8060-81b05f28de0a,Zander,Jerde,+13652553961,Wed Jul 24 2024 04:35:20 GMT+0100 (heure normale d’Afrique de l’Ouest)
cacdb175-63c6-43e2-91f8-6368cbe7403f,3,879,0.945,831,USD,ce4e10ef-5e53-482d-bb2c-2136071f2fa7,Stanley,D'Amore,+18695727155,Sat May 11 2024 18:33:10 GMT+0100 (heure normale d’Afrique de l’Ouest)
18cf2399-8d9e-4fee-9a73-91a8529bb618,3,214,0.945,203,USD,ccb9dada-264d-4fe5-b0aa-11e0c55120d2,Elmo,Stoltenberg,+15709308909,Tue Jun 18 2024 08:31:41 GMT+0100 (heure normale d’Afrique de l’Ouest)
97b8e287-f23c-4ea5-a6cf-a78b94047640,1,1000,0.945,945,USD,196e8b22-90b8-4c1b-b966-644f2136efa7,Flossie,Hoppe,+17594594658,Fri May 31 2024 13:06:57 GMT+0100 (heure normale d’Afrique de l’Ouest)
3aa1032e-9858-4ab2-96ab-8967480f1853,4,892,0.945,843,USD,7fe75d38-06fd-4342-8dc2-07157ed9ff19,Jeffry,Murphy-Mayert,+17396287358,Sat Jul 20 2024 00:37:41 GMT+0100 (heure normale d’Afrique de l’Ouest)
839a6a8e-199a-48ab-9d84-d509dab7cabc,1,147,0.945,139,USD,52b4a346-9a40-4e8a-8a64-1105482f1f27,Leif,Weber,+18704019618,Wed Jul 31 2024 20:12:10 GMT+0100 (heure normale d’Afrique de l’Ouest)
84a0c933-5d22-4f9f-af6e-5d38d008ac31,4,25,0.945,24,USD,21a9ff10-04af-4b92-a2f8-f45512c7b0b3,Adelle,Rohan,+18156322184,Sat May 25 2024 11:05:24 GMT+0100 (heure normale d’Afrique de l’Ouest)
f0f637b6-abee-4068-87ae-bdf5ea072008,4,642,0.945,607,USD,ccb9dada-264d-4fe5-b0aa-11e0c55120d2,Elmo,Stoltenberg,+15709308909,Tue Jun 04 2024 14:34:27 GMT+0100 (heure normale d’Afrique de l’Ouest)
b27af25c-63dd-4ede-ad7b-2118cd08dcd9,3,708,0.945,670,USD,825f8132-8c99-42bf-b2a3-15ef7a36c4dc,Mariano,Jacobi,+13538080561,Sun May 05 2024 21:55:49 GMT+0100 (heure normale d’Afrique de l’Ouest)
14380ea9-dc2d-41a3-b8d7-93f45957441f,1,173,0.945,164,USD,1c14c9ff-8701-4dc1-ac84-12850e1cc460,Remington,Wintheiser,+17793599124,Thu May 30 2024 17:19:42 GMT+0100 (heure normale d’Afrique de l’Ouest)
56c98a90-2f1e-4b68-87b1-cd1ca28736a8,2,460,0.945,435,USD,e071e594-3f1a-4902-a1ab-4b4af7a27b06,Trystan,Waters,+14132578276,Tue Jun 25 2024 07:56:14 GMT+0100 (heure normale d’Afrique de l’Ouest)
5cb2452f-9a3c-4e86-9659-af6a4d6df991,1,221,0.945,209,USD,def29ab1-b8ec-4007-a2be-42e3d422a987,Claudia,Cassin,+12466088903,Sun May 26 2024 17:29:52 GMT+0100 (heure normale d’Afrique de l’Ouest)
bc2daab1-6c7f-4e93-9cd8-fa4cb83a10e0,2,606,0.945,573,USD,f98762f0-4507-4f21-add5-91c74ea5a9f4,Sarai,MacGyver,+15014738983,Sat Jul 20 2024 13:18:43 GMT+0100 (heure normale d’Afrique de l’Ouest)
d534c7d6-c7fe-4b1b-ad5d-6ba25a1ed5ed,1,280,0.945,265,USD,edbb35b8-8bc9-48d1-b10e-ce9614897fc8,Mossie,Prohaska,+14228251267,Sat Jun 22 2024 16:54:26 GMT+0100 (heure normale d’Afrique de l’Ouest)
046ab3e6-bbb5-4c5e-a0ad-561eebabbd49,2,297,0.945,281,USD,c1daf5ae-9578-4bee-aeab-c2d458913189,Richmond,Stark-Wyman,+16829243591,Sat Jul 20 2024 02:23:18 GMT+0100 (heure normale d’Afrique de l’Ouest)
75fd04c2-18d3-44ff-9614-bae4a25ed21d,1,63,0.945,60,USD,e071e594-3f1a-4902-a1ab-4b4af7a27b06,Trystan,Waters,+14132578276,Wed Jun 12 2024 04:13:25 GMT+0100 (heure normale d’Afrique de l’Ouest)
db0e31f1-5881-4c54-87a8-a28ea6b7e7b6,3,86,0.945,82,USD,244f698c-ccf7-4dc3-8060-81b05f28de0a,Zander,Jerde,+13652553961,Thu Jun 13 2024 04:05:52 GMT+0100 (heure normale d’Afrique de l’Ouest)
a0a44d9c-99fc-40f8-b02b-361646007534,2,468,0.945,443,USD,1f0ba521-5e46-4c6c-99c3-9d9ff014e4b9,Westley,Feil,+18604485065,Tue May 07 2024 03:28:58 GMT+0100 (heure normale d’Afrique de l’Ouest)
1f366ace-2e8a-4092-952a-bdec40f32a47,1,812,0.945,768,USD,ad7b0053-b1ea-4fa4-81a6-252f641c5958,Theodora,Renner-Schuster,+19327302686,Tue May 21 2024 21:06:35 GMT+0100 (heure normale d’Afrique de l’Ouest)
fe817f5e-ddec-49d1-8708-913abac7fee5,4,48,0.945,46,USD,fc18d3ad-ac29-42c1-8c1a-2110973452d3,Fay,Feest,+17455469789,Mon May 20 2024 11:22:37 GMT+0100 (heure normale d’Afrique de l’Ouest)
6e0420af-ad9e-43a2-82af-7b1cb1e966b4,3,858,0.945,811,USD,a4f0ed33-ca02-49e7-a231-c1bd36e92153,Whitney,Vandervort,+14886429254,Wed Jun 26 2024 04:34:29 GMT+0100 (heure normale d’Afrique de l’Ouest)
7168852d-7729-446e-90f3-4fe9f640c07e,3,544,0.945,515,USD,605e8321-8017-48c4-9bc4-ae72b21a81e0,Vivien,Lowe,+19676207317,Sat Jul 06 2024 03:04:01 GMT+0100 (heure normale d’Afrique de l’Ouest)
b829c14c-17c0-45c5-9ab5-0419e5db81c7,1,147,0.945,139,USD,ad7b0053-b1ea-4fa4-81a6-252f641c5958,Theodora,Renner-Schuster,+19327302686,Sat Jul 27 2024 05:03:56 GMT+0100 (heure normale d’Afrique de l’Ouest)
7c2c7e08-82d7-43c3-b263-9b2f281d9ef8,4,298,0.945,282,USD,3f7d5b10-921c-460e-9976-32264684e62d,Antone,Leannon,+15295750788,Thu May 30 2024 00:52:28 GMT+0100 (heure normale d’Afrique de l’Ouest)
dc06d48e-ad2f-4df4-bd6d-59d9db4befe7,4,614,0.945,581,USD,31c29afa-94b3-48a6-abe6-7f36216f8f58,Percival,Kreiger,+19917851861,Wed May 22 2024 03:26:24 GMT+0100 (heure normale d’Afrique de l’Ouest)
c7cfe529-79a5-4308-9575-7d1cf1d67c4e,4,353,0.945,334,USD,66515fc0-f454-436c-898f-514c0fe036b9,Jennings,Rogahn,+18826174820,Wed Jun 19 2024 16:08:04 GMT+0100 (heure normale d’Afrique de l’Ouest)
9233a98a-97d3-4829-b839-6f6004da8349,2,638,0.945,603,USD,3f7d5b10-921c-460e-9976-32264684e62d,Antone,Leannon,+15295750788,Mon Jul 01 2024 22:33:14 GMT+0100 (heure normale d’Afrique de l’Ouest)
c9f90d0f-291e-4c64-9242-f0e2e94a464e,3,373,0.945,353,USD,5eea8263-f719-46db-a3f3-22c8285e08b7,Giuseppe,Kutch,+19932252420,Sat May 25 2024 10:45:31 GMT+0100 (heure normale d’Afrique de l’Ouest)
443a5cae-29a6-446d-b6a5-368e8891829c,1,1011,0.945,956,USD,bcbc35f8-7567-4308-942f-73191659d236,Jett,Zboncak,+16127051552,Thu Jul 04 2024 21:36:20 GMT+0100 (heure normale d’Afrique de l’Ouest)
e97a866a-68b7-4618-abdd-1da0d7f13c1d,3,38,0.945,36,USD,a4f0ed33-ca02-49e7-a231-c1bd36e92153,Whitney,Vandervort,+14886429254,Tue Jul 02 2024 12:11:59 GMT+0100 (heure normale d’Afrique de l’Ouest)
c85e8ac6-c71c-404e-94c6-ee29277d962d,3,919,0.945,869,USD,fe74381f-c314-4268-a313-2965f1d0689a,Crystal,Krajcik,+12135745033,Sun Jun 09 2024 20:31:01 GMT+0100 (heure normale d’Afrique de l’Ouest)
0d2837ab-af38-48a7-b43d-bd86055b7024,4,567,0.945,536,USD,fe74381f-c314-4268-a313-2965f1d0689a,Crystal,Krajcik,+12135745033,Mon Jul 15 2024 00:07:55 GMT+0100 (heure normale d’Afrique de l’Ouest)
f85604d5-4fb9-4127-8c13-888e16a734f4,2,343,0.945,325,USD,196e8b22-90b8-4c1b-b966-644f2136efa7,Flossie,Hoppe,+17594594658,Sat Jun 15 2024 02:10:54 GMT+0100 (heure normale d’Afrique de l’Ouest)
764414cc-b508-4dbb-b5dc-5d0d2d6ce25f,3,502,0.945,475,USD,cb27c68f-5c70-411f-b7ef-dc6eeeed1d0d,Beverly,Mills,+16325855750,Fri May 10 2024 15:15:26 GMT+0100 (heure normale d’Afrique de l’Ouest)
d2f16bf6-ece2-4777-9b23-c8c35ac169c0,2,822,0.945,777,USD,b240299b-1712-4bd1-abf8-c2a89a5f81df,Charlotte,Rau,+17636444857,Wed May 29 2024 10:28:20 GMT+0100 (heure normale d’Afrique de l’Ouest)
4aa165f7-27ff-4245-9a5b-c858b14ad429,1,261,0.945,247,USD,31c29afa-94b3-48a6-abe6-7f36216f8f58,Percival,Kreiger,+19917851861,Tue May 07 2024 04:23:36 GMT+0100 (heure normale d’Afrique de l’Ouest)
df2d1d26-5177-4a79-9396-c6c91d201330,3,479,0.945,453,USD,ca7aecf6-aa7a-4492-89f1-71e35795d0f6,Augustus,Kreiger,+18728457112,Sun May 12 2024 17:48:30 GMT+0100 (heure normale d’Afrique de l’Ouest)
cd1baf18-e35d-4303-8185-8abf3c591147,1,740,0.945,700,USD,ea84bb8d-b07e-4d1d-8c71-7ed8e1551a61,Calista,Morissette,+16858227501,Sat Jun 01 2024 22:57:35 GMT+0100 (heure normale d’Afrique de l’Ouest)
af6387dc-5701-4bd2-911a-aa33ffe89baf,4,564,0.945,533,USD,825f8132-8c99-42bf-b2a3-15ef7a36c4dc,Mariano,Jacobi,+13538080561,Fri Jun 21 2024 12:49:26 GMT+0100 (heure normale d’Afrique de l’Ouest)
54862a77-81bb-470d-807c-35b348f583a9,1,673,0.945,636,USD,c1daf5ae-9578-4bee-aeab-c2d458913189,Richmond,Stark-Wyman,+16829243591,Thu May 02 2024 06:14:29 GMT+0100 (heure normale d’Afrique de l’Ouest)
df7164c4-8dc9-4e9a-8767-fbe11f837008,3,101,0.945,96,USD,d8f07313-bc5c-4b3c-89d9-40d54afb979b,Junior,Upton,+15208410005,Tue Jul 23 2024 23:12:29 GMT+0100 (heure normale d’Afrique de l’Ouest)
dbff0155-8171-4e21-b7eb-b8e73c008765,4,476,0.945,450,USD,22e5b230-4506-4555-9c8f-f1a10de27a59,Benjamin,Swift,+12058892596,Sat Jun 22 2024 01:26:21 GMT+0100 (heure normale d’Afrique de l’Ouest)
2a1bb971-a616-4c23-b529-4507c3dcde57,4,177,0.945,168,USD,fe74381f-c314-4268-a313-2965f1d0689a,Crystal,Krajcik,+12135745033,Thu Jul 04 2024 06:37:02 GMT+0100 (heure normale d’Afrique de l’Ouest)
6b4814f0-082b-4624-8dc3-8642d588f804,3,591,0.945,559,USD,5ec9cf90-58a3-4b61-92a5-327740864239,Jamir,Spencer,+18269706366,Thu Jul 11 2024 06:02:32 GMT+0100 (heure normale d’Afrique de l’Ouest)
d6248a81-49c2-4c83-8888-d9771bd0b268,3,385,0.945,364,USD,fc18d3ad-ac29-42c1-8c1a-2110973452d3,Fay,Feest,+17455469789,Thu May 16 2024 06:15:04 GMT+0100 (heure normale d’Afrique de l’Ouest)
ee6793ff-d205-41c7-a45f-093b10abdc69,3,737,0.945,697,USD,f01005aa-65f2-4d83-b3cc-67d0922db5c3,Miles,Wisozk,+15928358463,Mon Jul 15 2024 01:00:06 GMT+0100 (heure normale d’Afrique de l’Ouest)
e9a4e2d7-c74f-45e6-b99c-9ffa0c0db6d2,3,631,0.945,597,USD,7a900eab-e69e-47fd-80dc-c74a512f8a9f,Benton,Gleichner,+18194980075,Fri May 31 2024 23:22:14 GMT+0100 (heure normale d’Afrique de l’Ouest)
